investmentCapacity,has_questionnaire,total_transactions,buy_count,sell_count,buy_ratio,avg_transaction_value,log_avg_value,total_invested,total_sold,sell_to_buy_value_ratio,unique_stocks_traded,unique_sectors_traded,digital_ratio,investment_period_days,avg_days_between_transactions,customerType_Legal Entity,customerType_Mass,customerType_Premium,customerType_Professional,preferred_channel_Internet Banking,preferred_channel_Phone Banking,dominant_sector_Communication Services,dominant_sector_Consumer Cyclical,dominant_sector_Consumer Defensive,dominant_sector_Energy,dominant_sector_Financial Services,dominant_sector_Healthcare,dominant_sector_Industrials,dominant_sector_Real Estate,dominant_sector_Technology,dominant_sector_Unknown,dominant_sector_Utilities
0,1,2,1,1,0.5,3390.0,8.128880142125638,3700.0,3080.0,0.8322075114833829,1,1,1.0,297,297.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,4,2,2,0.5,4.1610000000000005,1.6411303591665902,8.952,7.692,0.7729099678456591,2,2,0.0,728,242.66666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,3,1,2,0.3333333333333333,457.9533333333334,6.128948534594022,648.0,725.86,1.1184283513097073,1,1,1.0,1759,879.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,58,28,30,0.4827586206896552,2529.4937206896548,7.836169709200611,74297.1626,72413.47320000001,0.9746334319174672,4,3,1.0,1772,31.087719298245613,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,3084.6000000000004,8.034501406894018,3084.6000000000004,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,7341.825,8.901478924946456,6372.15,8311.5,1.3041431631140017,1,1,0.0,1239,1239.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,12,6,6,0.5,13112.889166666668,9.481427189260222,80229.4,77125.27,0.961297338664646,6,5,0.08333333333333333,1403,127.54545454545455,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,19,13,6,0.6842105263157895,2918.634210526316,7.979213617047639,32734.95,22719.1,0.6940107129929023,6,4,1.0,234,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,5115.0,8.540128162698734,4860.0,5370.0,1.104710964822053,1,1,1.0,1557,1557.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,11,10,1,0.9090909090909091,3583.2072727272725,8.184292605214777,34405.28,5010.0,0.14561295205410177,6,3,1.0,1764,176.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,207.825,5.34149658064197,187.45,228.2,1.210931281507031,1,1,1.0,1142,1142.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,7.016,2.081439544342509,6.48,7.552,1.0096256684491978,1,1,1.0,1506,1506.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,2,2,0.5,117.711,4.776691967920114,202.48,268.364,1.3188716335757813,2,2,0.0,1386,462.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,219,114,105,0.5205479452054794,1434.0620410958904,7.268963361472314,159897.397,154162.19,0.964125925540079,44,12,1.0,981,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,3,2,1,0.6666666666666666,1995.5,7.599150926503276,3274.5,2712.0,0.827965196153259,2,2,1.0,1746,873.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,15,11,4,0.7333333333333333,3845.4986666666664,8.25491857626346,39075.4,18607.08,0.47617180702418854,7,5,1.0,1780,127.14285714285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,12,7,5,0.5833333333333334,9015.425000000001,9.106803193029217,65347.6,42837.5,0.6555228421113842,2,2,0.9166666666666666,1751,159.1818181818182,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,1597.2,7.376633274940362,1285.9,1908.5,1.4830212137695236,1,1,0.0,1603,1603.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,6,3,3,0.5,1138.0,7.037905963447182,3830.8,2997.2,0.782191137324495,3,3,1.0,1791,358.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,1,0.5,1361.5700000000002,7.21712790136448,1239.14,1484.0,1.1966390891350975,1,1,1.0,1193,1193.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,1,229,124,105,0.5414847161572053,28493.40600436681,10.25746306644266,1041530.0907399938,717158.9181919956,1.0796480835999671,37,11,0.6331877729257642,1583,6.942982456140351,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,1,0.5,1122.0,7.023758954738443,1028.72,1215.28,1.18020432738997,1,1,0.0,769,769.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,2,1,0.6666666666666666,275.94,5.623800876226568,258.65999999999997,569.16,2.1919433104829396,1,1,0.0,1402,701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,528.75,6.272405197148409,486.00000000000006,571.5,1.1735112936344967,1,1,0.0,1779,1739.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3,2,1,0.6666666666666666,199.564,5.301133397807518,266.62,332.072,1.240834018384276,1,1,1.0,1631,815.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3,2,1,0.6666666666666666,314.92333333333335,5.755499568117126,495.0400000000001,449.73,0.9066405935005241,1,1,0.0,612,306.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,991.4579999999999,6.900184694285587,1083.78,899.1359999999999,0.8288648389535204,1,1,0.0,91,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,9,7,2,0.7777777777777778,131.64,4.887638691386985,726.1,458.66,0.6308073167377253,4,3,1.0,1042,130.25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,9,4,5,0.4444444444444444,1408.5137777777777,7.251000085446285,6077.74,6598.884,1.0855677327867288,4,4,0.7777777777777778,1619,202.375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,1,13,7,6,0.5384615384615384,3269.074315384615,8.092567990050371,20289.2438,22208.722299999998,1.094551771723906,6,2,1.0,1609,134.08333333333334,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,3.42,1.4861396960896067,3.24,3.6,0.8490566037735849,1,1,0.0,1606,1606.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,438.75,6.086206383617667,416.0,461.5,1.1067146282973621,1,1,0.0,121,121.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,1,0.5,248.85500000000002,5.520880749597181,236.43,261.28000000000003,1.1004506591416419,1,1,0.0,738,738.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1172.73,7.067941990973679,1133.93,1211.53,1.067493149357229,1,1,0.0,469,469.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,5,3,2,0.6,3096.8,8.038447461113659,7365.0,8119.0,1.102226445832202,1,1,1.0,90,22.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,4,2,0.6666666666666666,706.7012666666666,6.562022064915755,2287.7276,1952.48,0.8530853562477246,3,2,1.0,1603,320.6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,22,18,4,0.8181818181818182,10063.955863636364,9.216814952931278,144673.64,76733.389,0.5303858990075938,8,5,1.0,1073,51.095238095238095,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,27,15,12,0.5555555555555556,5369.171111111111,8.588615051261757,74412.7,70554.92,0.9481442261304034,2,2,1.0,1772,68.15384615384616,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,43,33,10,0.7674418604651163,653.4815116279069,6.483843336865267,17729.937,10369.768,0.584840383787952,10,6,0.9302325581395349,779,18.547619047619047,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3,1,5,2,3,0.4,42230.09040430413,10.65090966521186,686191.2000000001,95237.17,0.13879080817298708,2,2,0.0,1500,375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,872.4999999999999,6.772508129574111,872.4999999999999,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,45,20,25,0.4444444444444444,1156.7786666666666,7.054258505725162,29004.5,23050.54,0.7946954887866094,6,5,0.0,1710,38.86363636363637,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,6,3,3,0.5,1155.7160000000001,7.053340234660085,3327.18,3607.116,1.0838103708333084,3,3,0.0,1618,323.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,28,17,11,0.6071428571428571,781.4007142857143,6.662367031662055,12588.74,9290.48,0.7379405770095331,15,6,1.0,264,9.777777777777779,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,4,2,2,0.5,1643.1750000000002,7.404994017639536,3436.6200000000003,3136.08,0.9122823348712189,2,2,0.0,205,68.33333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,33,19,14,0.5757575757575758,1335.5489393939392,7.197846152487272,18118.5,25954.615,1.4324134220039184,8,5,1.0,1637,51.15625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,324.244,5.7845756698742665,346.08,302.408,0.8712919211709117,1,1,1.0,1319,1319.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,8,4,4,0.5,1221.877675,7.108962110243257,4558.26,5216.7614,1.1442123063830534,2,2,1.0,1050,150.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,5.641500000000001,1.893337841590421,5.28,6.003,0.9558917197452229,1,1,0.0,1476,1476.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8,5,3,0.625,1733.51025,7.458480375876345,7396.082,6472.0,0.8749396045629885,3,3,1.0,1702,243.14285714285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,12,6,6,0.5,163.29625000000001,5.101671200680497,1027.3,932.255,0.9065982689876495,6,4,1.0,408,37.09090909090909,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,4,2,2,0.5,5088.75,8.534983992424786,10460.0,9895.0,0.9458942739699837,1,1,1.0,133,44.333333333333336,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,275,185,90,0.6727272727272727,1039.0502185454545,6.947024278032573,169232.3945,116506.4156,0.6884363215913629,76,12,0.8545454545454545,1787,6.521897810218978,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,26,16,10,0.6153846153846154,1489.6651923076922,7.306977737106202,20794.885000000002,17936.410000000003,0.8624980374723173,7,5,1.0,1548,61.92,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1.0,1779.0,7.484368643286131,1779.0,0.0,0.0,1,1,1.0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,4,0,1.0,770.25,6.648012575219598,3081.0,0.0,0.0,4,4,1.0,817,272.3333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4,2,2,0.5,1344.3275,7.204392756819775,2323.0800000000004,3054.23,1.3141673264259404,2,2,1.0,1582,527.3333333333334,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,8.169999999999998,2.2159372862683733,8.149999999999999,8.19,0.8950819672131148,1,1,0.0,1464,1464.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,6,3,3,0.5,328.7583333333334,5.798360062948558,1021.1500000000001,951.4000000000001,0.9307831531575601,3,2,0.0,204,40.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,12,9,3,0.75,3706.924333333334,8.218227520148876,22018.2,22464.892,1.0202410623455893,8,6,0.0,1505,136.8181818181818,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,17,12,5,0.7058823529411765,1536.764705882353,7.338085151289281,22166.2,3958.8,0.17858818434443682,5,5,0.9411764705882353,837,52.3125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,1124.6399999999999,7.0261070417714695,1028.72,1220.56,1.1853319348949227,1,1,0.0,770,770.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,28.4,3.380994674344636,28.4,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,53,31,22,0.5849056603773585,5110.38986161725,8.539226634790367,147618.3376,123232.32506571428,0.8347979815465199,9,4,0.0,1631,31.365384615384617,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,4,4,0,1.0,259.575,5.562890727625386,1038.3,0.0,0.0,3,3,1.0,561,187.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,57.84675,4.074936607032638,72.462,43.2315,0.5884879257303095,1,1,1.0,1273,1273.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,2.6295,1.2890948977427583,3.24,2.019,0.47617924528301886,1,1,0.0,1144,1144.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,2,0,1.0,163.72,5.104247062719534,327.44,0.0,0.0,2,2,1.0,189,189.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,903.61,6.807503911592414,505.76,1301.46,2.5681979635330334,1,1,0.0,968,968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,12,10,2,0.8333333333333334,1020.2633333333333,6.928795701984538,8378.68,3864.48,0.4611727416798732,4,2,1.0,1462,132.9090909090909,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,6,3,3,0.5,747.578,6.618175406847197,2229.924,2255.544,1.0110357860689112,3,2,0.0,101,20.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,3,3,0,1.0,2695.165,7.89958567193986,8085.495,0.0,0.0,3,3,0.0,196,98.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,42,36,6,0.8571428571428571,2482.020357142857,7.817230984082233,68884.855,35360.0,0.5133129290476253,14,7,1.0,1758,42.8780487804878,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,12,6,6,0.5,86.45733333333334,4.47115105539112,707.3056,330.1824,0.46615811028460025,6,3,0.0,302,27.454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,719.4000000000001,6.579806613301801,891.84,546.96,0.6126069620536715,1,1,1.0,1288,1288.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,6,0,1.0,27.363333333333333,3.3450972311933564,164.18,0.0,0.0,2,2,1.0,860,172.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,35.61,3.600321427132145,35.07,36.150000000000006,1.002217909620183,1,1,0.0,1045,1045.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,20,13,7,0.65,1123.925,7.0254716457495325,13239.5,9239.0,0.6977833163400173,4,4,1.0,1742,91.6842105263158,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,1,1,0,1.0,2583.9,7.857442101474721,2583.9,0.0,0.0,1,1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3,2,1,0.6666666666666666,2892.0,7.970049304976135,5916.0,2760.0,0.4664525942200439,2,2,1.0,881,440.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,28,18,10,0.6428571428571429,12529.642857142857,9.435932352012411,189423.215,161406.785,0.8520916135247018,7,3,1.0,558,20.666666666666668,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,32,19,13,0.59375,1658.8978124999999,7.414511320720832,33155.43,19929.3,0.6010689329339739,11,5,1.0,1729,55.774193548387096,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,66.22,4.20797082229696,66.22,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8,4,4,0.5,266.06424160714283,5.587489234729642,1417.5,711.0139328571429,0.5012435198146936,2,2,1.0,1364,194.85714285714286,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,99.39599999999999,4.6091223658265195,122.628,76.16399999999999,0.6160740285372245,1,1,0.0,1339,1339.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,2,1,1,0.5,531.366,6.277331222723631,537.84,524.8919999999999,0.9741147650508498,1,1,0.0,1680,1680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,2500.0,7.824445930877619,2500.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,316,180,136,0.569620253164557,1156.095648734177,7.053668393382764,213751.774,151574.451,0.7091110359110474,20,9,1.0,1792,5.692063492063492,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,84,39,45,0.4642857142857143,8341.982107142856,9.029175998244718,459668.32200000004,241058.175,0.5244164956477125,13,5,1.0,1730,20.843373493975903,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,37,24,13,0.6486486486486487,394.5818918918919,5.980357824919035,10412.57,4186.96,0.4020676866818968,16,7,1.0,1791,49.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,1,1,0.5,3583.5,8.184374273292926,4860.0,2307.0,0.4745937049989714,1,1,0.0,280,280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1978.7656000000002,7.590733732842278,2160.108,1797.4232000000002,0.8317137320300513,1,1,0.0,73,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,1,0.5,2.7175000000000002,1.313051399352173,3.24,2.195,0.517688679245283,1,1,1.0,1295,1295.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,2,2,0.5,849.0037500000001,6.745240761239336,1608.92,1787.095,1.1100520522758894,2,2,1.0,1500,500.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,304.5,5.72194977861165,304.5,0.0,0.0,1,1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,80,55,25,0.6875,7520.814375,8.925562661113448,353208.78,248456.37,0.703424378566188,10,6,1.0,1711,21.658227848101266,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,1,0.5,2069.464,7.6355280157299,2164.32,1974.608,0.9119243345094489,1,1,0.0,709,709.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1258.1799999999998,7.13821599443662,714.56,1801.8,2.518027838336408,1,1,0.0,1322,1322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,49,25,24,0.5102040816326531,987.1390861516036,6.895823463297021,29393.9454,18975.869821428572,0.6455487351042527,20,8,1.0,1554,32.375,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,3.75,1.55814461804655,1.5,6.0,2.4,1,1,0.0,1345,1345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,55,51,4,0.9272727272727272,4167.278254545455,8.335258340932668,202909.304,26291.0,0.12956956587083918,5,2,1.0,620,11.481481481481481,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,4,2,0.6666666666666666,4185.401666666667,8.339596853172448,14590.81,10521.6,0.7210620204073381,3,3,1.0,155,31.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,6,5,1,0.8333333333333334,1262.045,7.141280751169459,6160.27,1412.0,0.22917353078180308,2,2,1.0,1518,303.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,4,0,1.0,907.975,6.812317591048997,3631.9,0.0,0.0,3,2,1.0,846,282.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,35,18,17,0.5142857142857142,7926.881714285694,8.978141155904284,130022.99999999927,147417.86,1.13377422629669,10,8,0.0,1694,49.8235294117647,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,2445.0,7.802209316247118,1850.0,3040.0,1.6423554835224203,1,1,0.0,1207,1207.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,7,4,3,0.5714285714285714,5864.285714285715,8.676806475039262,19395.4,21654.6,1.1164236662473448,1,1,0.7142857142857143,1651,275.1666666666667,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,79,42,37,0.5316455696202531,11240.213518987342,9.327342081942671,452040.468,435936.4,0.9643725871627336,4,2,1.0,1788,22.923076923076923,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8,7,1,0.875,1545.8,7.343943559733142,11504.4,862.0,0.07492134128322353,2,2,0.0,543,77.57142857142857,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,84,37,47,0.44047619047619047,880.6210714285714,6.781762339461215,36606.29,37365.88,1.0207223752427452,7,5,1.0,1786,21.518072289156628,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,4,2,0.6666666666666666,130.23600000000002,4.876997229115773,375.41600000000005,406.0,1.0785938961149366,2,2,1.0,885,177.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3,2,1,0.6666666666666666,1336.4666666666667,7.19853255634122,2147.4,1862.0,0.8666914913423943,1,1,1.0,1035,517.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,1,1,0.5,1148.69,7.047247619800671,1101.6,1195.78,1.0845093415563214,1,1,0.0,1492,1492.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,17,10,7,0.5882352941176471,4960.812352941176,8.50952634671708,76705.15,7628.66,0.09945304255265061,3,3,0.8235294117647058,1645,102.8125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,1,3,0.25,8452.0,9.042276686928927,9484.8,24323.2,2.5641696008771007,1,1,1.0,1127,375.6666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,3,0,1.0,270.6333333333333,5.604453117658064,811.9,0.0,0.0,2,2,1.0,349,174.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,1089.795,6.994662067169215,1133.93,1045.66,0.9213431665389055,1,1,0.0,141,141.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,16,9,7,0.5625,202.6856875,5.316578058123087,2805.3379999999997,437.633,0.15594450846619332,9,5,0.0,821,54.733333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,8,4,4,0.5,42230.09040430413,10.65090966521186,517500.206,28441.4375,0.05495917143814347,3,2,0.0,1401,200.14285714285714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,57,29,28,0.5087719298245614,4120.7919561403505,8.324043288595,93939.264,140945.8775,1.5003777027920637,15,7,0.017543859649122806,1730,30.892857142857142,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,6370.0,8.759511722116487,4625.0,8115.0,1.7542153047989624,1,1,1.0,1592,1592.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,2,2,0.5,40.45,3.724487881581304,67.4,94.4,1.3801169590643274,2,2,0.0,1497,499.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,48,35,13,0.7291666666666666,981.9482916666667,6.890556516186458,29928.57,17204.948,0.5748478177267499,8,5,0.0,1792,38.148936170212764,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,149,88,61,0.5906040268456376,3987.819597315436,8.291250625842723,314697.62,279487.5,0.8881116161233882,17,7,1.0,1707,11.533783783783784,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,10,8,2,0.8,336.997,5.8230370197039845,2332.87,1037.1000000000001,0.44436922364998915,5,3,1.0,1364,151.55555555555554,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,1357.0,7.213768308118642,1357.0,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,47,25,22,0.5319148936170213,945.003829787234,6.852246617444565,22143.88,22271.3,1.0057087687989277,10,6,0.8085106382978723,1791,38.93478260869565,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,2,2,0.5,271.5,5.607638614103299,404.0,682.0,1.6839506172839507,2,1,0.0,737,245.66666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,14,7,7,0.5,1275.939285714286,7.1522213104342045,8275.04,9588.11,1.1585383830914302,7,5,0.0,1518,116.76923076923077,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,35,20,15,0.5714285714285714,3045.868071428571,8.021869480190952,61021.5853,45583.7972,0.7469987870212376,16,8,1.0,1534,45.11764705882353,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,12,6,6,0.5,537.4115833333334,6.288623292462634,2612.774,3836.165,1.4676727980307402,6,5,0.0,1456,132.36363636363637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,5139.3099999999995,8.544868667914605,4886.42,5392.2,1.1032814859373656,1,1,0.0,947,947.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,2,0,1.0,266.6,5.589493328254074,533.2,0.0,0.0,1,1,1.0,279,279.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,9765.0,9.186662244621605,9765.0,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,2,2,0.5,861.5,6.759835148905514,1600.0,1846.0,1.1530293566520924,1,1,1.0,83,27.666666666666668,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,5,3,2,0.6,2131.2599999999998,7.664937729069802,7399.5,3256.8,0.4400783730828998,2,2,1.0,1032,258.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,46.150000000000006,3.8533340090794668,39.900000000000006,52.400000000000006,1.2811735941320292,1,1,1.0,145,145.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
